Trajectory summary
Episodes: 763
Success rate: 100.0%
Path length (avg): 21.52
Total reward (avg): 0.00
Mean step (avg): 0.11
Total steps: 152500
Avg steps per episode: 199.87
Path length per episode:
ep_00706: path_length=20.00, steps=200
ep_00707: path_length=21.04, steps=200
ep_00708: path_length=21.62, steps=200
ep_00709: path_length=21.44, steps=200
ep_00710: path_length=23.59, steps=200
ep_00711: path_length=21.21, steps=200
ep_00712: path_length=21.74, steps=200
ep_00713: path_length=23.13, steps=200
ep_00714: path_length=22.75, steps=200
ep_00715: path_length=23.04, steps=200
ep_00716: path_length=23.14, steps=200
ep_00717: path_length=20.31, steps=200
ep_00718: path_length=22.83, steps=200
ep_00719: path_length=21.79, steps=200
ep_00720: path_length=22.23, steps=200
ep_00721: path_length=20.51, steps=200
ep_00722: path_length=23.26, steps=200
ep_00723: path_length=23.16, steps=200
ep_00724: path_length=22.11, steps=200
ep_00725: path_length=23.43, steps=200
ep_00726: path_length=21.55, steps=200
ep_00727: path_length=19.88, steps=200
ep_00728: path_length=22.99, steps=200
ep_00729: path_length=23.08, steps=200
ep_00730: path_length=21.76, steps=200
ep_00731: path_length=24.38, steps=200
ep_00732: path_length=23.13, steps=200
ep_00733: path_length=22.05, steps=200
ep_00734: path_length=20.55, steps=200
ep_00735: path_length=21.41, steps=200
ep_00736: path_length=23.06, steps=200
ep_00737: path_length=22.48, steps=200
ep_00738: path_length=20.94, steps=200
ep_00739: path_length=21.66, steps=200
ep_00740: path_length=22.32, steps=200
ep_00741: path_length=20.71, steps=200
ep_00742: path_length=22.71, steps=200
ep_00743: path_length=20.73, steps=200
ep_00744: path_length=21.14, steps=200
ep_00745: path_length=22.19, steps=200
ep_00746: path_length=22.98, steps=200
ep_00747: path_length=21.87, steps=200
ep_00748: path_length=23.03, steps=200
ep_00749: path_length=21.97, steps=200
ep_00750: path_length=23.65, steps=200
ep_00751: path_length=21.27, steps=200
ep_00752: path_length=22.76, steps=200
ep_00753: path_length=22.24, steps=200
ep_00754: path_length=20.82, steps=200
ep_00755: path_length=21.50, steps=200
ep_00756: path_length=22.82, steps=200
ep_00757: path_length=22.00, steps=200
ep_00758: path_length=21.56, steps=200
ep_00759: path_length=20.36, steps=200
ep_00760: path_length=0.00, steps=200
ep_00761: path_length=0.00, steps=200
ep_00762: path_length=0.00, steps=100
File size (bytes): 14777071
Read+analysis time (s): 2.027
RLDS episodes loaded: 763
